T_ang,A_ang,E_ang,Out_ang,T_vel,A_vel,E_vel,P_vel,I_vel,D_vel,M1,M2,M3,M4
-10,0.99,-10.99,-21.98,-21.98,-1.01,-20.97,-2.1,-98.18,-2.98,201,150,150,201
-10,0.86,-10.86,-21.72,-21.72,-1.23,-20.49,-2.05,-108.49,-0.02,205,150,150,205
-10,0.71,-10.71,-21.42,-21.42,-1.9,-19.51,-1.95,-118.51,0.02,210,150,150,210
-10,0.5,-10.5,-21,-21,-2.35,-18.65,-1.86,-128.05,0.02,214,150,150,214
-10,0.25,-10.25,-20.49,-20.49,-2.46,-18.03,-1.8,-137.2,0.02,219,150,150,219
-10,-0.09,-9.91,-19.82,-19.82,-3.58,-16.24,-1.62,-145.65,0.01,223,150,150,223
-10,-0.47,-9.53,-19.07,-19.07,-3.8,-15.26,-1.53,-153.49,0.01,227,150,150,227
-10,-0.87,-9.13,-18.27,-18.27,-3.8,-14.46,-1.45,-160.85,0,231,150,150,231
-10,-1.15,-8.85,-17.69,-17.69,-2.24,-15.46,-1.55,-168.33,-0.04,234,150,150,234
-10,-1.25,-8.75,-17.5,-17.5,-0.9,-16.6,-1.66,-176.49,-0.01,239,150,150,239
-10,-1.3,-8.7,-17.4,-17.4,-0.78,-16.62,-1.66,-184.87,0,243,150,150,243
-10,-1.4,-8.6,-17.21,-17.21,-1.57,-15.64,-1.56,-193.02,0.07,247,150,150,247
-10,-1.64,-8.36,-16.72,-16.72,-3.25,-13.47,-1.35,-200.24,0.05,250,150,150,250
-10,-2.03,-7.97,-15.95,-15.95,-4.81,-11.13,-1.11,-206.48,0.08,253,150,150,253
-10,-2.42,-7.58,-15.16,-15.16,-3.58,-11.58,-1.16,-212.29,0.01,256,150,150,256
-10,-2.71,-7.29,-14.57,-14.57,-2.24,-12.34,-1.23,-218.29,0.04,259,150,150,259
-10,-2.85,-7.15,-14.29,-14.29,-0.78,-13.51,-1.35,-224.81,0.02,263,150,150,263
-10,-2.87,-7.13,-14.27,-14.27,-0.22,-14.04,-1.4,-231.88,0,266,150,150,266
-10,-2.93,-7.07,-14.14,-14.14,-1.12,-13.02,-1.3,-238.77,0.09,269,150,150,269
-10,-3.06,-6.94,-13.89,-13.89,-1.01,-12.88,-1.29,-245.27,-0.06,273,150,150,273
-10,-3.29,-6.71,-13.43,-13.43,-3.47,-9.96,-1,-250.94,0.06,275,150,150,275
-10,-3.68,-6.32,-12.64,-12.64,-3.92,-8.73,-0.87,-255.51,-0.04,278,150,150,278
-10,-4.15,-5.85,-11.7,-11.7,-4.92,-6.78,-0.68,-259.25,0.1,279,150,150,279
-10,-4.53,-5.47,-10.95,-10.95,-2.8,-8.15,-0.82,-263.12,-0.01,281,150,150,281
-10,-4.67,-5.33,-10.67,-10.67,0.22,-10.89,-1.09,-267.92,-0.05,284,150,150,284
-10,-4.64,-5.36,-10.71,-10.71,0.45,-11.16,-1.12,-273.43,-0.02,287,150,150,287
-10,-4.7,-5.3,-10.6,-10.6,-0.45,-10.15,-1.02,-278.48,-0.1,289,150,150,289
-10,-4.78,-5.22,-10.45,-10.45,-0.22,-10.22,-1.02,-283.42,-0.06,292,150,150,292
-10,-4.82,-5.18,-10.36,-10.36,-0.67,-9.69,-0.97,-288.39,0,294,150,150,294
-10,-4.95,-5.05,-10.1,-10.1,-1.45,-8.64,-0.86,-292.94,-0.01,296,150,150,296
-10,-5.15,-4.85,-9.7,-9.7,-2.24,-7.47,-0.75,-297.03,0.03,298,150,150,298
-10,-5.48,-4.52,-9.05,-9.05,-3.92,-5.13,-0.51,-300.13,0.12,300,150,150,300
-10,-5.86,-4.14,-8.28,-8.28,-3.58,-4.69,-0.47,-302.6,0.02,301,150,150,301
-10,-6.12,-3.88,-7.76,-7.76,-2.24,-5.52,-0.55,-305.36,0.09,302,150,150,302
-10,-6.41,-3.59,-7.18,-7.18,-2.8,-4.39,-0.44,-307.71,0.05,304,150,150,304
-10,-6.63,-3.37,-6.74,-6.74,-1.45,-5.28,-0.53,-310.15,-0.03,305,150,150,305
-10,-6.71,-3.29,-6.58,-6.58,-0.11,-6.47,-0.65,-313.14,0.03,306,150,150,306
-10,-6.7,-3.3,-6.6,-6.6,0.45,-7.04,-0.7,-316.55,-0.03,308,150,150,308
-10,-6.69,-3.31,-6.61,-6.61,-0.34,-6.27,-0.63,-319.91,0.04,310,150,150,310
-10,-6.74,-3.26,-6.53,-6.53,-0.11,-6.42,-0.64,-323,-0.1,311,150,150,311
-10,-6.75,-3.25,-6.5,-6.5,-0.11,-6.39,-0.64,-326.18,0.02,313,150,150,313
-10,-6.76,-3.24,-6.47,-6.47,-0.22,-6.25,-0.62,-329.39,0.02,314,150,150,314
-10,-6.85,-3.15,-6.3,-6.3,-0.9,-5.41,-0.54,-332.17,0,316,150,150,316
-10,-6.9,-3.1,-6.19,-6.19,-0.11,-6.08,-0.61,-335.03,-0.08,317,150,150,317
-10,-7.02,-2.98,-5.95,-5.95,-1.23,-4.72,-0.47,-337.5,0,318,150,150,318
-10,-7.14,-2.86,-5.72,-5.72,-0.78,-4.93,-0.49,-339.86,-0.06,320,150,150,320
-10,-7.23,-2.77,-5.53,-5.53,-0.67,-4.86,-0.49,-342.28,-0.03,321,150,150,321
-10,-7.29,-2.71,-5.42,-5.42,-0.78,-4.64,-0.46,-344.8,0.09,322,150,150,322
-10,-7.36,-2.64,-5.28,-5.28,-0.34,-4.95,-0.49,-347.15,0,323,150,150,323
-10,-7.48,-2.52,-5.03,-5.03,-1.57,-3.46,-0.35,-349.17,0.01,324,150,150,324
-10,-7.62,-2.38,-4.76,-4.76,-1.23,-3.53,-0.35,-350.96,0.06,325,150,150,325
-10,-7.69,-2.31,-4.61,-4.61,-0.67,-3.94,-0.39,-352.98,0.09,326,150,150,326
-10,-7.68,-2.32,-4.64,-4.64,0.67,-5.31,-0.53,-355.38,0,327,150,150,327
-10,-7.67,-2.33,-4.67,-4.67,-0.67,-4,-0.4,-357.77,0.14,329,150,150,329
-10,-7.73,-2.27,-4.54,-4.54,-0.45,-4.09,-0.41,-359.73,-0.05,330,150,150,330
-10,-7.77,-2.23,-4.46,-4.46,-0.67,-3.79,-0.38,-361.77,-0.01,331,150,150,331
-10,-7.86,-2.14,-4.28,-4.28,-1.45,-2.82,-0.28,-363.5,0.01,331,150,150,331
-10,-8.08,-1.92,-3.84,-3.84,-2.35,-1.49,-0.15,-364.41,-0.06,332,150,150,332
-10,-8.33,-1.67,-3.34,-3.34,-2.13,-1.21,-0.12,-364.98,-0.04,332,150,150,332
-10,-8.47,-1.53,-3.06,-3.06,-0.56,-2.5,-0.25,-365.8,-0.1,333,150,150,333
-10,-8.45,-1.55,-3.1,-3.1,0.56,-3.66,-0.37,-367.45,0.01,333,150,150,333
-10,-8.42,-1.58,-3.17,-3.17,-0.22,-2.95,-0.29,-369.15,0.03,334,150,150,334
-10,-8.44,-1.56,-3.13,-3.13,-0.11,-3.02,-0.3,-370.68,0,335,150,150,335
-10,-8.45,-1.55,-3.1,-3.1,-0.11,-2.99,-0.3,-372.23,-0.01,336,150,150,336
-10,-8.47,-1.53,-3.06,-3.06,0,-3.06,-0.31,-373.66,0,336,150,150,336
-10,-8.4,-1.6,-3.2,-3.2,0.34,-3.54,-0.35,-375.59,0.05,337,150,150,337
-10,-8.5,-1.5,-3,-3,-2.24,-0.77,-0.08,-376.59,0.11,338,150,150,338
-10,-8.59,-1.41,-2.82,-2.82,0,-2.82,-0.28,-377.64,0.05,338,150,150,338
-10,-8.55,-1.45,-2.89,-2.89,-0.9,-2,-0.2,-380.72,0.07,340,150,150,340
-10,-8.62,-1.38,-2.75,-2.75,-0.11,-2.64,-0.26,-381.81,-0.05,341,150,150,341
-10,-8.64,-1.36,-2.72,-2.72,-0.11,-2.61,-0.26,-383.12,-0.02,341,150,150,341
-10,-8.66,-1.34,-2.68,-2.68,-0.45,-2.24,-0.22,-384.38,0.08,342,150,150,342
-10,-8.69,-1.31,-2.61,-2.61,-0.45,-2.17,-0.22,-385.53,-0.01,342,150,150,342
-10,-8.69,-1.31,-2.61,-2.61,0.34,-2.95,-0.29,-386.81,0,343,150,150,343
-10,-8.62,-1.38,-2.75,-2.75,1.01,-3.76,-0.38,-388.51,-0.1,344,150,150,344
-10,-8.69,-1.31,-2.61,-2.61,-1.23,-1.38,-0.14,-389.49,0.04,344,150,150,344
-10,-8.8,-1.2,-2.4,-2.4,-0.78,-1.62,-0.16,-390.24,-0.03,345,150,150,345
-10,-8.85,-1.15,-2.31,-2.31,-0.45,-1.86,-0.19,-391.18,0,345,150,150,345
-10,-8.87,-1.13,-2.26,-2.26,-0.22,-2.04,-0.2,-392.24,-0.06,346,150,150,346
-10,-9.02,-0.98,-1.97,-1.97,-1.68,-0.29,-0.03,-392.55,-0.04,346,150,150,346
0,-9.3,9.3,18.59,18.59,-3.69,22.28,2.23,-382.98,0.03,340,150,150,340
0,-9.97,9.97,19.94,19.94,-9.85,29.79,2.98,-369.95,0.16,333,150,150,333
0,-11.01,11.01,22.02,22.02,-9.06,31.08,3.11,-354.3,-0.01,325,150,150,325
0,-11.86,11.86,23.72,23.72,-8.73,32.45,3.25,-338.66,0.11,317,150,150,317
0,-12.48,12.48,24.96,24.96,-2.46,27.42,2.74,-323.36,-0.05,310,150,150,310
0,-12.29,12.29,24.58,24.58,5.6,18.98,1.9,-311.77,-0.33,305,150,150,305
0,-11.56,11.56,23.12,23.12,6.71,16.4,1.64,-303.64,0.03,300,150,150,300
0,-11.23,11.23,22.46,22.46,0.22,22.23,2.22,-293.89,0.13,295,150,150,295
0,-11.35,11.35,22.7,22.7,-0.9,23.59,2.36,-282.07,-0.1,289,150,150,289
0,-11.31,11.31,22.61,22.61,2.24,20.37,2.04,-271.11,-0.07,284,150,150,284
0,-11.11,11.11,22.22,22.22,2.24,19.98,2,-260.96,-0.04,279,150,150,279
0,-10.92,10.92,21.84,21.84,1.9,19.93,1.99,-250.96,-0.03,274,150,150,274
0,-10.81,10.81,21.61,21.61,1.23,20.38,2.04,-240.72,-0.02,269,150,150,269
0,-10.7,10.7,21.4,21.4,1.12,20.28,2.03,-230.56,-0.02,264,150,150,264
0,-10.62,10.62,21.25,21.25,1.45,19.79,1.98,-220.42,0,259,150,150,259
0,-10.52,10.52,21.04,21.04,1.01,20.03,2,-210.42,0,254,150,150,254
0,-10.31,10.31,20.61,20.61,3.69,16.92,1.69,-201.14,-0.03,249,150,150,249
0,-9.89,9.89,19.79,19.79,5.04,14.75,1.47,-193.19,0.03,245,150,150,245
0,-9.35,9.35,18.7,18.7,5.93,12.77,1.28,-186.27,0.05,242,150,150,242
0,-8.66,8.66,17.31,17.31,8.5,8.81,0.88,-180.77,-0.15,240,150,150,240
0,-7.86,7.86,15.73,15.73,7.61,8.12,0.81,-176.45,0.01,237,150,150,237
0,-7.26,7.26,14.52,14.52,4.59,9.93,0.99,-171.88,0.04,235,150,150,235
0,-7.02,7.02,14.05,14.05,-0.22,14.27,1.43,-165.95,0.1,232,150,150,232
0,-7.11,7.11,14.22,14.22,-0.9,15.11,1.51,-158.43,0,228,150,150,228
0,-7.09,7.09,14.19,14.19,1.68,12.51,1.25,-151.47,-0.04,225,150,150,225
0,-6.93,6.93,13.85,13.85,1.57,12.28,1.23,-145.43,0,222,150,150,222
0,-6.88,6.88,13.75,13.75,0.45,13.31,1.33,-138.77,-0.02,218,150,150,218
0,-6.77,6.77,13.54,13.54,1.79,11.75,1.18,-132.5,-0.07,215,150,150,215
0,-6.58,6.58,13.15,13.15,2.01,11.14,1.11,-126.73,-0.01,212,150,150,212
0,-6.27,6.27,12.53,12.53,3.13,9.4,0.94,-121.76,-0.04,210,150,150,210
0,-5.97,5.97,11.95,11.95,2.35,9.6,0.96,-116.94,0.01,207,150,150,207
0,-5.83,5.83,11.65,11.65,0.34,11.32,1.13,-111.8,0.08,205,150,150,205
0,-5.85,5.85,11.69,11.69,-0.22,11.92,1.19,-105.88,-0.01,202,150,150,202
0,-5.74,5.74,11.47,11.47,0.22,11.25,1.12,-94.91,0.06,196,150,150,196
0,-5.71,5.71,11.42,11.42,0.45,10.97,1.1,-89.36,-0.02,194,150,150,194
0,-5.62,5.62,11.23,11.23,1.45,9.78,0.98,-84.12,-0.09,191,150,150,191
0,-5.39,5.39,10.78,10.78,3.13,7.65,0.77,-79.62,-0.12,189,150,150,189
0,-5.08,5.08,10.15,10.15,3.02,7.13,0.71,-75.99,0,187,150,150,187
0,-4.85,4.85,9.69,9.69,1.9,7.79,0.78,-72.27,-0.01,185,150,150,185
0,-4.71,4.71,9.41,9.41,1.12,8.29,0.83,-68.23,-0.01,183,150,150,183
0,-4.65,4.65,9.3,9.3,0.22,9.08,0.91,-63.82,0.01,181,150,150,181
0,-4.6,4.6,9.2,9.2,0.56,8.64,0.86,-59.48,0,179,150,150,179
0,-4.51,4.51,9.02,9.02,1.23,7.79,0.78,-55.41,0,177,150,150,177
0,-4.34,4.34,8.69,8.69,1.57,7.12,0.71,-51.77,-0.01,175,150,150,175
0,-4.2,4.2,8.41,8.41,1.12,7.29,0.73,-48.24,-0.02,173,150,150,173
0,-4.15,4.15,8.31,8.31,0.45,7.86,0.79,-44.33,-0.04,171,150,150,171
0,-4.06,4.06,8.13,8.13,1.12,7.01,0.7,-40.69,-0.02,170,150,150,170
0,-3.94,3.94,7.89,7.89,1.23,6.66,0.67,-37.32,-0.01,168,150,150,168
0,-3.83,3.83,7.67,7.67,1.12,6.55,0.65,-33.99,-0.02,166,150,150,166
0,-3.71,3.71,7.41,7.41,1.57,5.85,0.58,-30.86,-0.03,165,150,150,165
0,-3.52,3.52,7.04,7.04,2.13,4.91,0.49,-28.24,0.01,163,150,150,163
0,-3.34,3.34,6.67,6.67,1.01,5.67,0.57,-25.71,0.03,162,150,150,162
0,-3.25,3.25,6.49,6.49,0.67,5.82,0.58,-22.9,0.03,161,150,150,161
0,-3.21,3.21,6.42,6.42,0.34,6.09,0.61,-19.86,-0.02,159,150,150,159
0,-3.18,3.18,6.37,6.37,0.34,6.03,0.6,-16.8,0,158,150,150,158
0,-3.13,3.13,6.27,6.27,0.78,5.48,0.55,-13.88,0.01,156,150,150,156
0,-3.02,3.02,6.04,6.04,1.57,4.48,0.45,-11.36,-0.06,155,150,150,155
0,-2.62,2.62,5.25,5.25,1.79,3.46,0.35,-7.69,0.02,153,150,150,153
0,-2.53,2.53,5.05,5.05,0.45,4.6,0.46,-5.6,0.02,152,150,150,152
0,-2.53,2.53,5.05,5.05,-0.22,5.27,0.53,-3.06,0,151,150,150,151
0,-2.5,2.5,5.01,5.01,0,5.01,0.5,-0.64,0.03,150,150,150,150
0,-2.52,2.52,5.04,5.04,0,5.04,0.5,1.93,-0.02,150,151,151,150
0,-2.48,2.48,4.97,4.97,0.34,4.63,0.46,4.25,-0.02,150,152,152,150
0,-2.47,2.47,4.94,4.94,0.34,4.6,0.46,6.65,0,150,153,153,150
0,-2.44,2.44,4.87,4.87,0.56,4.31,0.43,8.9,-0.02,150,154,154,150
0,-2.41,2.41,4.81,4.81,0.22,4.59,0.46,11.14,0,150,155,155,150
0,-2.39,2.39,4.77,4.77,0.22,4.55,0.45,13.41,0,150,156,156,150
0,-2.33,2.33,4.66,4.66,0.78,3.88,0.39,15.48,-0.02,150,157,157,150
0,-2.24,2.24,4.48,4.48,1.12,3.36,0.34,17.3,-0.02,150,158,158,150
0,-2.09,2.09,4.19,4.19,1.68,2.51,0.25,18.72,0.01,150,159,159,150
0,-1.88,1.88,3.77,3.77,2.35,1.42,0.14,19.61,0,150,159,159,150
0,-1.69,1.69,3.39,3.39,1.23,2.16,0.22,20.43,0.06,150,160,160,150
0,-1.65,1.65,3.29,3.29,0.22,3.07,0.31,21.86,-0.02,150,161,161,150
0,-1.58,1.58,3.17,3.17,0.56,2.61,0.26,23.16,0.01,150,161,161,150
0,-1.56,1.56,3.12,3.12,0.34,2.79,0.28,24.64,-0.02,150,162,162,150
0,-1.44,1.44,2.87,2.87,0.56,2.31,0.23,26.98,-0.03,150,163,163,150
0,-1.44,1.44,2.89,2.89,-0.22,3.11,0.31,28.47,-0.02,150,164,164,150
0,-1.44,1.44,2.89,2.89,0.34,2.55,0.26,29.91,0,150,165,165,150
0,-1.38,1.38,2.76,2.76,0.56,2.2,0.22,30.98,0.05,150,165,165,150
0,-1.28,1.28,2.55,2.55,1.34,1.21,0.12,31.77,-0.04,150,165,165,150
0,-1.08,1.08,2.16,2.16,2.46,-0.3,-0.03,31.92,-0.04,150,165,165,150
20,-0.84,20.84,41.67,41.67,2.35,39.32,3.93,43.65,0.01,150,173,173,150
20,-0.58,20.58,41.15,41.15,3.02,38.13,3.81,63.05,-0.01,150,183,183,150
20,-0.15,20.15,40.3,40.3,5.6,34.71,3.47,81.18,-0.08,150,192,192,150
20,0.54,19.46,38.93,38.93,8.39,30.54,3.05,97.58,-0.08,150,200,200,150
20,1.43,18.57,37.14,37.14,9.4,27.74,2.77,112.21,-0.07,150,207,207,150
20,2.42,17.58,35.16,35.16,9.29,25.88,2.59,125.36,0.06,150,214,214,150
20,3.01,16.99,33.98,33.98,4.92,29.05,2.91,139.19,0,150,221,221,150
20,3.25,16.75,33.5,33.5,1.45,32.05,3.2,154.86,-0.01,150,229,229,150
20,3.52,16.48,32.96,32.96,3.92,29.04,2.9,170.11,-0.11,150,236,236,150
20,4.15,15.85,31.7,31.7,7.83,23.86,2.39,183.03,-0.03,150,242,242,150
20,5.24,14.76,29.52,29.52,15.55,13.97,1.4,192.62,-0.23,150,246,246,150
20,7.02,12.98,25.96,25.96,16.9,9.07,0.91,197.44,0.07,150,249,249,150
20,8.46,11.54,23.08,23.08,13.99,9.09,0.91,202.42,-0.06,150,251,251,150
20,9.42,10.58,21.17,21.17,4.92,16.24,1.62,208.51,0,150,255,255,150
20,9.23,10.77,21.53,21.53,-5.93,27.46,2.75,220.12,0.19,150,261,261,150
20,8.6,11.4,22.81,22.81,-5.6,28.4,2.84,234.41,-0.03,150,268,268,150
20,8.49,11.51,23.02,23.02,2.46,20.56,2.06,246.67,-0.25,150,274,274,150
20,9.15,10.85,21.7,21.7,8.39,13.31,1.33,254.67,-0.15,150,277,277,150
20,9.76,10.24,20.48,20.48,3.8,16.67,1.67,261.9,0.16,150,281,281,150
20,9.89,10.11,20.23,20.23,1.01,19.22,1.92,271.47,-0.06,150,286,286,150
20,10.18,9.82,19.65,19.65,4.03,15.62,1.56,279.96,-0.03,150,290,290,150
20,10.89,9.11,18.22,18.22,9.85,8.37,0.84,285.74,-0.03,150,293,293,150
20,11.91,8.09,16.18,16.18,8.39,7.78,0.78,289.25,0.06,150,295,295,150
20,12.45,7.55,15.11,15.11,3.25,11.86,1.19,294.42,0.02,150,297,297,150
20,12.67,7.33,14.66,14.66,1.79,12.87,1.29,300.8,-0.05,150,301,301,150
20,12.85,7.15,14.29,14.29,2.24,12.05,1.21,307.22,-0.11,150,304,304,150
20,13.13,6.87,13.74,13.74,3.92,9.83,0.98,312.76,0,150,306,306,150
20,13.71,6.29,12.57,12.57,5.6,6.98,0.7,316.7,-0.02,150,308,308,150
20,14.09,5.91,11.81,11.81,1.12,10.69,1.07,320.99,0.08,150,311,311,150
20,14.07,5.93,11.87,11.87,-0.78,12.65,1.27,327.13,-0.03,150,314,314,150
20,14.09,5.91,11.83,11.83,1.12,10.71,1.07,332.98,0.01,150,317,317,150
20,14.34,5.66,11.32,11.32,2.91,8.41,0.84,337.52,-0.01,150,319,319,150
20,14.55,5.45,10.9,10.9,1.01,9.89,0.99,342.1,-0.02,150,321,321,150
20,14.67,5.33,10.67,10.67,1.34,9.33,0.93,346.99,0.01,150,323,323,150
20,14.9,5.1,10.19,10.19,2.91,7.28,0.73,351.05,-0.07,150,325,325,150
20,15.18,4.82,9.64,9.64,1.9,7.74,0.77,354.69,-0.01,150,327,327,150
20,15.26,4.74,9.47,9.47,0,9.47,0.95,359.07,0,150,330,330,150
20,15.31,4.69,9.37,9.37,0.9,8.48,0.85,363.59,0,150,332,332,150
20,15.55,4.45,8.91,8.91,2.8,6.11,0.61,367.12,-0.02,150,333,333,150
20,15.89,4.11,8.21,8.21,3.36,4.86,0.49,369.71,0.01,150,335,335,150
20,16.18,3.82,7.65,7.65,2.35,5.3,0.53,372.31,0.02,150,336,336,150
20,16.39,3.61,7.21,7.21,2.57,4.64,0.46,375,-0.02,150,337,337,150
20,16.67,3.33,6.66,6.66,3.02,3.64,0.36,377.11,-0.06,150,338,338,150
20,16.95,3.05,6.11,6.11,1.68,4.43,0.44,378.99,0.04,150,339,339,150
20,17.15,2.85,5.7,5.7,2.91,2.79,0.28,380.87,-0.04,150,340,340,150
20,17.56,2.44,4.88,4.88,5.04,-0.16,-0.02,381.43,0.02,150,340,340,150
20,18.08,1.92,3.83,3.83,6.04,-2.21,-0.22,380.64,0,150,340,340,150
20,18.45,1.55,3.09,3.09,1.79,1.3,0.13,380.51,0,150,340,340,150
20,18.15,1.85,3.69,3.69,-3.92,7.61,0.76,383.52,0.04,150,342,342,150
20,17.77,2.23,4.45,4.45,-2.69,7.14,0.71,387.52,-0.12,150,344,344,150
20,17.7,2.3,4.6,4.6,0.34,4.26,0.43,390.12,0.05,150,345,345,150
20,17.84,2.16,4.31,4.31,1.9,2.41,0.24,391.61,-0.04,150,345,345,150
20,18.03,1.97,3.95,3.95,1.23,2.71,0.27,392.78,0.01,150,346,346,150
20,18.06,1.94,3.89,3.89,-0.22,4.11,0.41,394.66,-0.03,150,347,347,150
20,18.03,1.97,3.93,3.93,-0.11,4.04,0.4,396.81,0,150,348,348,150
20,18.07,1.93,3.86,3.86,0.67,3.19,0.32,398.61,0,150,349,349,150
20,18.16,1.84,3.69,3.69,0.56,3.13,0.31,400.2,0.04,150,350,350,150
20,18.22,1.78,3.56,3.56,0.22,3.34,0.33,401.78,0,150,351,351,150
20,18.16,1.84,3.68,3.68,-1.57,5.24,0.52,403.99,0.09,150,352,352,150
20,18.1,1.9,3.8,3.8,0.22,3.58,0.36,406.2,-0.02,150,353,353,150
20,18.21,1.79,3.58,3.58,2.01,1.56,0.16,407.43,0,150,353,353,150
20,18.48,1.52,3.04,3.04,2.01,1.02,0.1,407.94,-0.01,150,354,354,150
20,18.55,1.45,2.91,2.91,-0.9,3.81,0.38,409.19,0.04,150,354,354,150
20,18.38,1.62,3.25,3.25,-2.24,5.49,0.55,411.67,0.04,150,356,356,150
20,18.3,1.7,3.39,3.39,0.11,3.28,0.33,413.68,0.03,150,357,357,150
20,18.5,1.5,2.99,2.99,2.24,0.76,0.08,414.29,0.08,150,357,357,150
20,18.63,1.37,2.74,2.74,-0.11,2.85,0.29,415.15,0.1,150,357,357,150
20,18.55,1.45,2.91,2.91,-1.12,4.03,0.4,417.02,0.02,150,358,358,150
20,18.5,1.5,3.01,3.01,0.11,2.9,0.29,418.75,-0.05,150,359,359,150
20,18.58,1.42,2.84,2.84,0.67,2.17,0.22,419.82,0.05,150,360,360,150
20,18.59,1.41,2.81,2.81,-0.78,3.59,0.36,421.18,-0.01,150,360,360,150
20,18.52,1.48,2.97,2.97,-0.11,3.08,0.31,423.02,-0.01,150,361,361,150
20,18.67,1.33,2.65,2.65,2.13,0.53,0.05,423.68,0,150,361,361,150
20,18.82,1.18,2.36,2.36,0.22,2.13,0.21,424.2,0.02,150,362,362,150
20,18.74,1.26,2.51,2.51,-0.9,3.41,0.34,425.82,-0.05,150,363,363,150
20,18.69,1.31,2.61,2.61,0.45,2.17,0.22,427.31,-0.12,150,363,363,150
20,18.73,1.27,2.54,2.54,0.34,2.2,0.22,428.42,0.03,150,364,364,150
20,18.79,1.21,2.43,2.43,0.67,1.76,0.18,429.39,-0.07,150,364,364,150
20,18.88,1.12,2.24,2.24,1.12,1.12,0.11,430.06,-0.02,150,365,365,150
20,18.89,1.11,2.23,2.23,-1.01,3.24,0.32,431.15,0.1,150,365,365,150
20,18.86,1.14,2.27,2.27,-0.22,2.5,0.25,432.35,0.07,150,366,366,150
20,18.81,1.19,2.37,2.37,-0.45,2.82,0.28,433.72,-0.05,150,366,366,150
20,18.81,1.19,2.38,2.38,0.78,1.6,0.16,435,-0.09,150,367,367,150
20,18.93,1.07,2.14,2.14,1.45,0.69,0.07,435.49,-0.02,150,367,367,150
0,19.01,-19.01,-38.01,-38.01,-0.45,-37.56,-3.76,430.17,0.07,150,363,363,150
0,18.84,-18.84,-37.69,-37.69,-2.46,-35.22,-3.52,412.09,0.1,150,354,354,150
0,18.58,-18.58,-37.16,-37.16,-2.57,-34.59,-3.46,394.71,-0.07,150,345,345,150
0,18.38,-18.38,-36.76,-36.76,-1.68,-35.08,-3.51,377.32,0,150,336,336,150
0,18.09,-18.09,-36.18,-36.18,-1.01,-35.18,-3.52,342.39,0,150,319,319,150
0,17.06,-17.06,-34.11,-34.11,-8.17,-25.95,-2.59,311.94,0.1,150,304,304,150
0,16.27,-16.27,-32.55,-32.55,-7.05,-25.5,-2.55,299.27,-0.01,150,298,298,150
0,15.79,-15.79,-31.58,-31.58,-3.02,-28.56,-2.86,285.89,-0.1,150,291,291,150
0,15.75,-15.75,-31.5,-31.5,0.9,-32.4,-3.24,270.33,-0.05,150,283,283,150
0,15.88,-15.88,-31.77,-31.77,0.67,-32.44,-3.24,253.91,0.05,150,275,275,150
0,15.86,-15.86,-31.71,-31.71,-1.23,-30.48,-3.05,238.23,0.01,150,267,267,150
0,15.56,-15.56,-31.12,-31.12,-4.7,-26.42,-2.64,224.13,0.08,150,260,260,150
0,15.03,-15.03,-30.06,-30.06,-5.93,-24.13,-2.41,211.57,0.03,150,254,254,150
0,14.44,-14.44,-28.89,-28.89,-6.15,-22.73,-2.27,199.78,0.02,150,248,248,150
0,13.89,-13.89,-27.79,-27.79,-5.71,-22.08,-2.21,188.41,0.08,150,243,243,150
0,13.38,-13.38,-26.76,-26.76,-4.92,-21.84,-2.18,177.37,0,150,237,237,150
0,13.04,-13.04,-26.08,-26.08,-4.14,-21.94,-2.19,166.53,0,150,232,232,150
0,12.69,-12.69,-25.38,-25.38,-3.47,-21.91,-2.19,155.58,-0.05,150,226,226,150
0,12.42,-12.42,-24.85,-24.85,-2.46,-22.38,-2.24,144.47,0,150,221,221,150
0,12.11,-12.11,-24.23,-24.23,-3.36,-20.87,-2.09,133.52,0.06,150,215,215,150
0,11.66,-11.66,-23.31,-23.31,-5.15,-18.16,-1.82,123.61,0.07,150,210,210,150
0,11.12,-11.12,-22.24,-22.24,-4.03,-18.21,-1.82,114.64,-0.04,150,206,206,150
0,10.45,-10.45,-20.91,-20.91,-1.57,-19.34,-1.93,96.14,0,150,197,197,150
0,10.28,-10.28,-20.56,-20.56,-0.56,-20,-2,86.16,0.03,150,192,192,150
0,9.04,-9.04,-18.08,-18.08,-5.93,-12.15,-1.22,60.25,0.09,150,179,179,150
0,8.28,-8.28,-16.55,-16.55,-7.95,-8.61,-0.86,55.3,0.08,150,177,177,150
0,7.48,-7.48,-14.96,-14.96,-7.05,-7.91,-0.79,51.51,-0.04,150,175,175,150
0,6.98,-6.98,-13.96,-13.96,-2.46,-11.5,-1.15,46.94,-0.16,150,172,172,150
0,6.99,-6.99,-13.97,-13.97,1.57,-15.54,-1.55,40.21,-0.08,150,169,169,150
0,7.23,-7.23,-14.46,-14.46,1.9,-16.37,-1.64,31.94,0,150,165,165,150
0,7.34,-7.34,-14.67,-14.67,0.45,-15.12,-1.51,24.13,0,150,161,161,150
0,7.16,-7.16,-14.32,-14.32,-3.13,-11.19,-1.12,17.66,0.1,150,158,158,150
0,6.81,-6.81,-13.62,-13.62,-2.46,-11.16,-1.12,12.49,-0.13,150,155,155,150
0,6.58,-6.58,-13.16,-13.16,-2.24,-10.92,-1.09,6.95,0.02,150,152,152,150
